,ABAB,ABCA,ABCB,ABCD,Total_Passes,High_pass_Ratio_Total,Low_pass_Ratio_Total,Smart_pass_Ratio_Total,High_pass_Ratio_Zone2,Low_pass_Ratio_Zone2,High_pass_Ratio_Zone3,Low_pass_Ratio_Zone3,High_pass_Ratio_Zone1,Low_pass_Ratio_Zone1,Backward Pass_Zone_1 Ratio,Backward Pass_Zone_2 Ratio,Backward Pass_Zone_3 Ratio,Forward Pass_Zone_1 Ratio,Forward Pass_Zone_2 Ratio,Forward Pass_Zone_3 Ratio,Side Pass_Zone_1 Ratio,Side Pass_Zone_2 Ratio,Side Pass_Zone_3 Ratio,Backward Pass Ratio,Forward Pass Ratio,Side Pass Ratio,Short Ratio,Middle Ratio,Long Ratio,average_pass_length,Total Shots,Far Shots Ratio,Middle Distance Shots Ratio Ratio,Near Shots Ratio,Connectivity
2450---2516907,0.020491803278688523,0.04918032786885246,0.05327868852459016,0.8770491803278688,247,0.1902834008097166,0.8016194331983806,0.008097165991902834,0.09322033898305085,0.8898305084745762,0.2692307692307692,0.7307692307692307,0.2857142857142857,0.7142857142857143,0.020242914979757085,0.06072874493927125,0.048582995951417005,0.17408906882591094,0.23481781376518218,0.05263157894736842,0.11740890688259109,0.18218623481781376,0.10931174089068826,0.12955465587044535,0.46153846153846156,0.4089068825910931,0.2874493927125506,0.3319838056680162,0.3805668016194332,26.78602329488445,2.0,0.5,0.0,0.5,7.03030303030303
2450---2516912,0.04741379310344827,0.11637931034482758,0.125,0.7112068965517241,235,0.14893617021276595,0.8468085106382979,0.00425531914893617,0.12173913043478261,0.8782608695652174,0.1388888888888889,0.8333333333333334,0.19047619047619047,0.8095238095238095,0.02127659574468085,0.05106382978723404,0.02553191489361702,0.22127659574468084,0.225531914893617,0.03404255319148936,0.1148936170212766,0.2127659574468085,0.09361702127659574,0.09787234042553192,0.4808510638297872,0.42127659574468085,0.5063829787234042,0.2553191489361702,0.23829787234042554,19.95098142502492,2.0,0.0,0.002127659574468085,0.5,6.303030303030303
2450---2516925,0.05517241379310345,0.07586206896551724,0.08620689655172414,0.7827586206896552,293,0.10238907849829351,0.8805460750853242,0.017064846416382253,0.07407407407407407,0.9111111111111111,0.06451612903225806,0.8870967741935484,0.16666666666666666,0.8333333333333334,0.006825938566552901,0.04436860068259386,0.040955631399317405,0.12286689419795221,0.16040955631399317,0.06825938566552901,0.19795221843003413,0.25597269624573377,0.10238907849829351,0.09215017064846416,0.3515358361774744,0.5563139931740614,0.310580204778157,0.34812286689419797,0.3412969283276451,24.394754403216787,5.0,0.4,0.0013651877133105802,0.2,7.0
2450---2516929,0.04964539007092199,0.09574468085106383,0.09929078014184398,0.7553191489361702,285,0.1543859649122807,0.8280701754385965,0.017543859649122806,0.07407407407407407,0.9185185185185185,0.21153846153846154,0.7115384615384616,0.23469387755102042,0.7653061224489796,0.02456140350877193,0.0912280701754386,0.017543859649122806,0.17192982456140352,0.17192982456140352,0.03508771929824561,0.14736842105263157,0.21052631578947367,0.12982456140350876,0.13333333333333333,0.37894736842105264,0.48771929824561405,0.37894736842105264,0.2736842105263158,0.3473684210526316,23.0966777923607,2.0,0.5,0.0,0.5,7.208791208791209
2450---2516944,0.015151515151515152,0.0946969696969697,0.09090909090909091,0.7992424242424242,267,0.16104868913857678,0.8239700374531835,0.0149812734082397,0.10483870967741936,0.8951612903225806,0.2,0.75,0.21686746987951808,0.7710843373493976,0.026217228464419477,0.0299625468164794,0.026217228464419477,0.17228464419475656,0.2247191011235955,0.06741573033707865,0.11235955056179775,0.20973782771535582,0.13108614232209737,0.08239700374531835,0.46441947565543074,0.45318352059925093,0.36329588014981273,0.30337078651685395,0.3333333333333333,24.71044613928418,3.0,0.3333333333333333,0.0012484394506866417,0.3333333333333333,5.923076923076923
2450---2516950,0.060240963855421686,0.10843373493975904,0.12449799196787148,0.7068273092369478,252,0.23412698412698413,0.753968253968254,0.011904761904761904,0.1262135922330097,0.8543689320388349,0.3673469387755102,0.6122448979591837,0.28,0.72,0.027777777777777776,0.06349206349206349,0.031746031746031744,0.24603174603174602,0.17857142857142858,0.03968253968253968,0.12301587301587301,0.16666666666666666,0.12301587301587301,0.12301587301587301,0.4642857142857143,0.4126984126984127,0.25,0.30952380952380953,0.44047619047619047,27.769413990906433,5.0,0.6,0.0015873015873015873,0.0,5.909090909090909
2450---2516962,0.04472843450479233,0.08945686900958466,0.07987220447284345,0.7859424920127795,316,0.1518987341772152,0.8322784810126582,0.015822784810126583,0.11278195488721804,0.8796992481203008,0.17857142857142858,0.7738095238095238,0.18181818181818182,0.8181818181818182,0.03164556962025317,0.05379746835443038,0.05379746835443038,0.1518987341772152,0.18037974683544303,0.056962025316455694,0.12974683544303797,0.18670886075949367,0.1550632911392405,0.13924050632911392,0.38924050632911394,0.47151898734177217,0.3291139240506329,0.30063291139240506,0.370253164556962,25.815878447700246,8.0,0.5,0.0011867088607594937,0.125,6.087912087912088
2450---2516964,0.01818181818181818,0.07272727272727272,0.06666666666666667,0.8424242424242424,168,0.22023809523809523,0.7678571428571429,0.011904761904761904,0.1,0.9,0.3181818181818182,0.5909090909090909,0.3333333333333333,0.6666666666666666,0.047619047619047616,0.047619047619047616,0.017857142857142856,0.2261904761904762,0.20238095238095238,0.03571428571428571,0.11904761904761904,0.2261904761904762,0.07738095238095238,0.1130952380952381,0.4642857142857143,0.4226190476190476,0.39285714285714285,0.30357142857142855,0.30357142857142855,22.691618449923876,,,,,4.181818181818182
2450---2516980,0.03812316715542522,0.10557184750733138,0.09970674486803519,0.7565982404692082,344,0.13662790697674418,0.8488372093023255,0.014534883720930232,0.11594202898550725,0.855072463768116,0.15789473684210525,0.8289473684210527,0.14615384615384616,0.8538461538461538,0.0377906976744186,0.046511627906976744,0.046511627906976744,0.12209302325581395,0.2005813953488372,0.06976744186046512,0.2180232558139535,0.15406976744186046,0.10465116279069768,0.1308139534883721,0.39244186046511625,0.47674418604651164,0.3691860465116279,0.311046511627907,0.31976744186046513,24.11084451121907,5.0,0.4,0.0011627906976744186,0.2,7.736263736263736
2450---2516990,0.023880597014925373,0.07761194029850746,0.08358208955223881,0.8149253731343283,338,0.13313609467455623,0.8550295857988166,0.011834319526627219,0.06040268456375839,0.912751677852349,0.1951219512195122,0.8048780487804879,0.1891891891891892,0.8108108108108109,0.04437869822485207,0.08284023668639054,0.023668639053254437,0.16272189349112426,0.11834319526627218,0.020710059171597635,0.23076923076923078,0.23964497041420119,0.07692307692307693,0.15088757396449703,0.30177514792899407,0.5473372781065089,0.33136094674556216,0.3076923076923077,0.3609467455621302,23.74303584953792,4.0,0.5,0.0014792899408284023,0.0,6.637362637362638
2450---2516998,0.056291390728476824,0.076158940397351,0.08278145695364239,0.7847682119205298,305,0.15737704918032788,0.8098360655737705,0.03278688524590164,0.0962962962962963,0.8888888888888888,0.2054794520547945,0.684931506849315,0.20618556701030927,0.7938144329896907,0.013114754098360656,0.06229508196721312,0.04590163934426229,0.15737704918032788,0.16721311475409836,0.07868852459016394,0.14754098360655737,0.21311475409836064,0.11475409836065574,0.12131147540983607,0.40327868852459015,0.47540983606557374,0.3540983606557377,0.2721311475409836,0.3737704918032787,26.845413229793024,5.0,0.4,0.0013114754098360656,0.2,6.56043956043956
2450---2517001,0.03103448275862069,0.08275862068965517,0.0896551724137931,0.7965517241379311,293,0.11262798634812286,0.8839590443686007,0.0034129692832764505,0.09016393442622951,0.9098360655737705,0.13793103448275862,0.8448275862068966,0.12389380530973451,0.8761061946902655,0.017064846416382253,0.08191126279863481,0.023890784982935155,0.15699658703071673,0.15699658703071673,0.04778156996587031,0.21160409556313994,0.17747440273037543,0.12627986348122866,0.12286689419795221,0.36177474402730375,0.515358361774744,0.32764505119453924,0.3378839590443686,0.33447098976109213,23.16111458676797,5.0,0.4,0.0013651877133105802,0.2,6.538461538461538
2450---2517015,0.02702702702702703,0.08108108108108109,0.0888030888030888,0.803088803088803,262,0.2099236641221374,0.7709923664122137,0.019083969465648856,0.15217391304347827,0.8152173913043478,0.18571428571428572,0.7857142857142857,0.28,0.72,0.026717557251908396,0.08015267175572519,0.08396946564885496,0.1984732824427481,0.17557251908396945,0.04580152671755725,0.15648854961832062,0.09541984732824428,0.13740458015267176,0.19083969465648856,0.4198473282442748,0.3893129770992366,0.32061068702290074,0.2824427480916031,0.3969465648854962,27.369398371990233,7.0,0.42857142857142855,0.0010905125408942201,0.2857142857142857,6.589743589743589
2450---2517026,0.028225806451612902,0.0967741935483871,0.09274193548387097,0.782258064516129,251,0.1593625498007968,0.8127490039840638,0.027888446215139442,0.1134020618556701,0.845360824742268,0.14893617021276595,0.7872340425531915,0.205607476635514,0.794392523364486,0.0398406374501992,0.05976095617529881,0.035856573705179286,0.19123505976095617,0.13147410358565736,0.027888446215139442,0.1952191235059761,0.1952191235059761,0.12350597609561753,0.13545816733067728,0.350597609561753,0.5139442231075697,0.2948207171314741,0.33067729083665337,0.3745019920318725,25.078589436104032,6.0,0.6666666666666666,0.0006640106241699867,0.16666666666666666,6.714285714285714
2450---2517032,0.050746268656716415,0.07164179104477612,0.07164179104477612,0.8059701492537313,338,0.15680473372781065,0.8254437869822485,0.01775147928994083,0.12195121951219512,0.8780487804878049,0.11764705882352941,0.7647058823529411,0.21951219512195122,0.7804878048780488,0.023668639053254437,0.08284023668639054,0.038461538461538464,0.19230769230769232,0.16272189349112426,0.04142011834319527,0.14792899408284024,0.23964497041420119,0.07100591715976332,0.14497041420118342,0.39644970414201186,0.45857988165680474,0.30177514792899407,0.2958579881656805,0.40236686390532544,26.43326255656519,6.0,0.5,0.0004930966469428008,0.3333333333333333,6.65934065934066
2450---2517042,0.03409090909090909,0.06060606060606061,0.06439393939393939,0.8409090909090909,267,0.10861423220973783,0.8876404494382022,0.003745318352059925,0.04225352112676056,0.9577464788732394,0.13157894736842105,0.8421052631578947,0.20689655172413793,0.7931034482758621,0.033707865168539325,0.07865168539325842,0.0299625468164794,0.15730337078651685,0.18726591760299627,0.03745318352059925,0.1348314606741573,0.26591760299625467,0.0749063670411985,0.14232209737827714,0.38202247191011235,0.4756554307116105,0.27340823970037453,0.3857677902621723,0.3408239700374532,24.33024209150403,3.0,0.3333333333333333,0.0012484394506866417,0.3333333333333333,6.0256410256410255
2451---2516747,0.03804347826086957,0.07065217391304347,0.07608695652173914,0.8152173913043478,187,0.23529411764705882,0.7540106951871658,0.0106951871657754,0.11627906976744186,0.872093023255814,0.34782608695652173,0.6521739130434783,0.3333333333333333,0.6538461538461539,0.026737967914438502,0.0855614973262032,0.0427807486631016,0.2727272727272727,0.24064171122994651,0.026737967914438502,0.11764705882352941,0.13368983957219252,0.053475935828877004,0.15508021390374332,0.5401069518716578,0.3048128342245989,0.25668449197860965,0.25668449197860965,0.48663101604278075,31.008051534596998,2.0,0.0,0.0053475935828877,0.0,5.274725274725275
2451---2516752,0.029288702928870293,0.07531380753138076,0.07531380753138076,0.8200836820083682,242,0.19421487603305784,0.7933884297520661,0.012396694214876033,0.10743801652892562,0.8760330578512396,0.14705882352941177,0.8235294117647058,0.3333333333333333,0.6666666666666666,0.04132231404958678,0.10330578512396695,0.028925619834710745,0.1859504132231405,0.14049586776859505,0.028925619834710745,0.1322314049586777,0.256198347107438,0.08264462809917356,0.17355371900826447,0.35537190082644626,0.47107438016528924,0.2768595041322314,0.30578512396694213,0.41735537190082644,28.344352628089748,2.0,0.5,0.002066115702479339,0.0,5.923076923076923
2451---2516765,0.05351170568561873,0.0802675585284281,0.0903010033444816,0.7759197324414716,302,0.1423841059602649,0.8344370860927153,0.023178807947019868,0.05732484076433121,0.8980891719745223,0.13333333333333333,0.8666666666666667,0.3058823529411765,0.6941176470588235,0.029801324503311258,0.09271523178807947,0.0695364238410596,0.12582781456953643,0.2185430463576159,0.03642384105960265,0.12582781456953643,0.20860927152317882,0.09271523178807947,0.19205298013245034,0.38079470198675497,0.4271523178807947,0.3079470198675497,0.31125827814569534,0.38079470198675497,27.304634472501053,8.0,0.375,0.0016556291390728477,0.125,7.858974358974359
2451---2516774,0.041811846689895474,0.09407665505226481,0.0975609756097561,0.7665505226480837,290,0.10344827586206896,0.8793103448275862,0.017241379310344827,0.05952380952380952,0.9285714285714286,0.10810810810810811,0.8108108108108109,0.18823529411764706,0.8117647058823529,0.017241379310344827,0.10689655172413794,0.02413793103448276,0.1724137931034483,0.1896551724137931,0.013793103448275862,0.10344827586206896,0.2827586206896552,0.0896551724137931,0.1482758620689655,0.3758620689655172,0.47586206896551725,0.27586206896551724,0.35517241379310344,0.3689655172413793,24.988034706955872,4.0,0.75,0.0008620689655172414,0.0,5.593406593406593
2451---2516783,0.03498542274052478,0.08163265306122448,0.08746355685131195,0.7959183673469388,346,0.09248554913294797,0.8988439306358381,0.008670520231213872,0.04054054054054054,0.9504504504504504,0.16,0.82,0.20270270270270271,0.7972972972972973,0.02023121387283237,0.10115606936416185,0.046242774566473986,0.09826589595375723,0.19653179190751446,0.03468208092485549,0.0953757225433526,0.3439306358381503,0.06358381502890173,0.1676300578034682,0.32947976878612717,0.5028901734104047,0.3092485549132948,0.35260115606936415,0.33815028901734107,24.484055664618324,7.0,0.14285714285714285,0.002064409578860446,0.14285714285714285,6.648351648351649
2451---2516784,0.022304832713754646,0.10408921933085502,0.10037174721189591,0.7732342007434945,272,0.14705882352941177,0.8308823529411765,0.022058823529411766,0.03333333333333333,0.9416666666666667,0.1,0.8333333333333334,0.27049180327868855,0.7213114754098361,0.04044117647058824,0.09191176470588236,0.014705882352941176,0.23161764705882354,0.15073529411764705,0.022058823529411766,0.17647058823529413,0.19852941176470587,0.07352941176470588,0.14705882352941177,0.40441176470588236,0.4485294117647059,0.40441176470588236,0.33088235294117646,0.2647058823529412,21.7417227041565,4.0,0.25,0.0009191176470588235,0.5,7.021978021978022
2451---2516801,0.023809523809523808,0.05782312925170068,0.061224489795918366,0.8571428571428571,297,0.13131313131313133,0.8619528619528619,0.006734006734006734,0.05,0.9357142857142857,0.20408163265306123,0.7959183673469388,0.2037037037037037,0.7962962962962963,0.03367003367003367,0.09090909090909091,0.04713804713804714,0.16161616161616163,0.20202020202020202,0.030303030303030304,0.16835016835016836,0.17845117845117844,0.08754208754208755,0.1717171717171717,0.3939393939393939,0.43434343434343436,0.3367003367003367,0.35353535353535354,0.30976430976430974,23.529598867629495,1.0,0.0,0.0,1.0,5.923076923076923
2451---2516807,0.040983606557377046,0.05327868852459016,0.06147540983606557,0.8442622950819673,247,0.1659919028340081,0.8097165991902834,0.024291497975708502,0.06086956521739131,0.9130434782608695,0.14705882352941177,0.7647058823529411,0.29591836734693877,0.7040816326530612,0.04048582995951417,0.06882591093117409,0.008097165991902834,0.1902834008097166,0.19433198380566802,0.032388663967611336,0.1659919028340081,0.20242914979757085,0.09716599190283401,0.11740890688259109,0.41700404858299595,0.46558704453441296,0.32388663967611336,0.3603238866396761,0.3157894736842105,23.61339360761641,5.0,0.4,0.0008097165991902835,0.4,6.428571428571429
2451---2516819,0.0199203187250996,0.05976095617529881,0.05976095617529881,0.8605577689243028,254,0.1062992125984252,0.8779527559055118,0.015748031496062992,0.0625,0.9107142857142857,0.13043478260869565,0.8478260869565217,0.14583333333333334,0.8541666666666666,0.023622047244094488,0.07480314960629922,0.08267716535433071,0.16535433070866143,0.14566929133858267,0.03937007874015748,0.1889763779527559,0.2204724409448819,0.05905511811023622,0.18110236220472442,0.35039370078740156,0.468503937007874,0.40551181102362205,0.3425196850393701,0.25196850393700787,22.76496369074972,3.0,0.0,0.0026246719160104987,0.3333333333333333,5.769230769230769
2451---2516824,0.017793594306049824,0.08896797153024912,0.09608540925266904,0.797153024911032,284,0.16901408450704225,0.823943661971831,0.007042253521126761,0.13076923076923078,0.8692307692307693,0.2692307692307692,0.6538461538461539,0.1875,0.8125,0.02112676056338028,0.06338028169014084,0.014084507042253521,0.21830985915492956,0.14084507042253522,0.02112676056338028,0.2112676056338028,0.2535211267605634,0.056338028169014086,0.09859154929577464,0.38028169014084506,0.5211267605633803,0.33098591549295775,0.2746478873239437,0.39436619718309857,24.616266673491054,4.0,0.25,0.0017605633802816902,0.25,6.064102564102564
2451---2516837,0.045871559633027525,0.08256880733944955,0.0856269113149847,0.7859327217125383,330,0.12121212121212122,0.8636363636363636,0.015151515151515152,0.06962025316455696,0.9177215189873418,0.08955223880597014,0.8656716417910447,0.21904761904761905,0.780952380952381,0.02727272727272727,0.07575757575757576,0.048484848484848485,0.15151515151515152,0.1606060606060606,0.03939393939393939,0.1393939393939394,0.24242424242424243,0.11515151515151516,0.15151515151515152,0.3515151515151515,0.49696969696969695,0.3484848484848485,0.3484848484848485,0.30303030303030304,23.843969784050834,7.0,0.42857142857142855,0.0012987012987012987,0.14285714285714285,7.606060606060606
